system:index,B1,B2,B3,B4,B5,Latitude,Longitude,Pixel-Y,class,﻿Pixel-X,.geo
000000000000000018aa,0.0138,0.0097,0.0082,0.0056,0.0041,49.86795323,-124.9330156,6815.5,water,9226.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018ab,0.0138,0.0081,0.008,0.0036,0.0041,49.86794835,-124.9328768,6815.5,water,9227.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018dc,0.0138,0.0069,0.0082,0.0023,0.0042,49.86781473,-124.9316351,6816.5,water,9236.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018dd,0.0138,0.009,0.0093,0.003,0.0042,49.86780985,-124.9314963,6816.5,water,9237.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001908,0.0138,0.0068,0.0085,0.0033,0.0042,49.86772502,-124.9316426,6817.5,water,9236.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001909,0.0138,0.0095,0.0088,0.0033,0.0042,49.86772014,-124.9315038,6817.5,water,9237.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bb3,0.0138,0.0099,0.0075,0.0027,0.0042,49.86635001,-124.9309231,6832.5,water,9242.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bb4,0.0138,0.0068,0.0096,0.0036,0.0042,49.86634513,-124.9307843,6832.5,water,9243.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bde,0.0138,0.008,0.0085,0.0038,0.0042,49.86626029,-124.9309306,6833.5,water,9242.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bdf,0.0138,0.006,0.0095,0.0038,0.0042,49.86625541,-124.9307918,6833.5,water,9243.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001be9,0.0138,0.0062,0.0087,0.0036,0.0042,49.86632664,-124.9353797,6834.5,water,9210.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bea,0.0138,0.0083,0.007,5.0E-4,0.0042,49.86632176,-124.9352409,6834.5,water,9211.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c13,0.0138,0.0092,0.0072,0.0036,0.0042,49.86623692,-124.9353872,6835.5,water,9210.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c14,0.0138,0.0038,0.0075,0.004,0.0042,49.86623204,-124.9352484,6835.5,water,9211.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001883,0.0138,0.0094,0.0091,0.0049,0.0043,49.8680527,-124.9332856,6814.5,water,9224.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001884,0.0138,0.0078,0.0082,0.0049,0.0043,49.86804782,-124.9331468,6814.5,water,9225.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018a8,0.0138,0.0062,0.0085,0.0049,0.0043,49.86796298,-124.9332932,6815.5,water,9224.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018a9,0.0138,0.0099,0.0091,0.0052,0.0043,49.86795811,-124.9331544,6815.5,water,9225.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a57,0.0138,0.005,0.0085,0.0041,0.0043,49.86704821,-124.9303075,6824.5,water,9246.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a58,0.0138,0.0044,0.0056,0.0024,0.0043,49.86704333,-124.9301687,6824.5,water,9247.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a84,0.0138,0.0053,0.0072,0.0034,0.0043,49.8669585,-124.930315,6825.5,water,9246.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a85,0.0138,0.0064,0.0085,0.0031,0.0043,49.86695362,-124.9301762,6825.5,water,9247.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b95,0.0138,0.0068,0.0082,0.003,0.0043,49.86649632,-124.935087,6832.5,water,9212.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b96,0.0138,0.0061,0.0103,0.0052,0.0043,49.86649144,-124.9349482,6832.5,water,9213.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bc0,0.0138,0.0069,0.0075,0.0016,0.0043,49.8664066,-124.9350946,6833.5,water,9212.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bc1,0.0138,0.0054,0.0087,0.0029,0.0043,49.86640173,-124.9349558,6833.5,water,9213.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d55,0.0138,0.0065,0.0074,0.0049,0.0043,49.86545285,-124.9309986,6842.5,water,9242.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d56,0.0138,0.0081,0.0096,0.004,0.0043,49.86544797,-124.9308598,6842.5,water,9243.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d7e,0.0138,0.005,0.0082,0.0048,0.0043,49.86536314,-124.9310061,6843.5,water,9242.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001eb3,0.0138,0.0088,0.007,0.0025,0.0045,49.864663,-124.9341275,6852.5,water,9220.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001eb4,0.0138,0.009,0.0077,0.0025,0.0045,49.86465812,-124.9339887,6852.5,water,9221.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019fb,0.0138,0.0073,0.0077,0.0029,0.0046,49.8672374,-124.93057250976562,6822.5,water,9244.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019fc,0.0138,0.0068,0.0093,0.0041,0.0046,49.86723252,-124.9304312,6822.5,water,9245.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a28,0.0138,0.0094,0.0088,0.0026,0.0046,49.86714769,-124.9305775,6823.5,water,9244.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a29,0.0138,0.0104,0.0108,0.0033,0.0046,49.86714281,-124.9304387,6823.5,water,9245.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d35,0.0138,0.0078,0.0064,0.0047,0.0048,49.86560891,-124.93544006347656,6842.5,water,9210.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d36,0.0138,0.0092,0.0087,0.0026,0.0048,49.86560403,-124.9353012,6842.5,water,9211.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d5e,0.0138,0.0068,0.007,0.0032,0.0048,49.86551919,-124.9354476,6843.5,water,9210.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d5f,0.0138,0.0085,0.0091,0.0026,0.0048,49.86551432,-124.9353088,6843.5,water,9211.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000183f,0.0138,0.0075,0.0101,0.0045,0.0054,49.86826139,-124.9341034,6812.5,water,9218.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001840,0.0138,0.0076,0.0098,0.0045,0.0054,49.86825651,-124.9339646,6812.5,water,9219.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000185c,0.0138,0.008,0.0111,0.0055,0.0054,49.86817167,-124.9341109,6813.5,water,9218.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000185d,0.0138,0.0078,0.0095,0.0038,0.0054,49.8681668,-124.9339721,6813.5,water,9219.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e68,0.0139,0.0179,0.0308,0.01,0.0067,49.67013411,-124.9395786,9016.5,substrate,9298.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e69,0.0139,0.019,0.0304,0.01,0.0067,49.67012926,-124.9394404,9016.5,substrate,9299.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e93,0.0139,0.0156,0.0289,0.009,0.0067,49.67004439,-124.9395861,9017.5,substrate,9298.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e94,0.0139,0.0174,0.0299,0.0091,0.0067,49.67003954,-124.9394478,9017.5,substrate,9299.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f38,0.0139,0.0202,0.0302,0.0119,0.0097,49.66965404,-124.9412824,9022.5,substrate,9286.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f39,0.0139,0.02,0.0293,0.0108,0.0097,49.66964919,-124.9411441,9022.5,substrate,9287.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f50,0.0139,0.0175,0.0291,0.0111,0.0097,49.66956432,-124.9412898,9023.5,substrate,9286.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f51,0.0139,0.0202,0.0324,0.01,0.0097,49.66955947,-124.9411516,9023.5,substrate,9287.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b8d,0.0139,0.0076,0.0098,0.0022,7.0E-4,49.86653531,-124.9361974,6832.5,water,9204.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b8e,0.0139,0.0062,0.0077,0.0029,7.0E-4,49.86653044,-124.9360586,6832.5,water,9205.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bb8,0.0139,0.0083,0.0084,0.0036,7.0E-4,49.86644559,-124.9362049,6833.5,water,9204.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bb9,0.0139,0.0059,0.0082,0.0032,7.0E-4,49.86644072,-124.9360661,6833.5,water,9205.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b8c,0.0139,0.0062,0.0082,0.0026,9.0E-4,49.86654018,-124.9363362,6832.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bb7,0.0139,0.0057,0.0078,0.0033,9.0E-4,49.86645047,-124.9363437,6833.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e6c,0.0139,0.0076,0.0077,0.0037,0.0015,49.86492529,-124.9364719,6850.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dd2,0.0139,0.0097,0.01,0.0025,0.002,49.86526954,-124.9360254,6846.5,water,9206.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dd3,0.0139,0.0059,0.0069,0.0026,0.002,49.86526466,-124.9358866,6846.5,water,9207.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dfa,0.0139,0.0094,0.01,0.003,0.002,49.86517982,-124.9360329,6847.5,water,9206.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dfb,0.0139,0.0066,0.0056,0.0025,0.002,49.86517495,-124.9358941,6847.5,water,9207.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d82,0.0139,0.0066,0.0082,0.002,0.0023,49.86544897,-124.9360103,6844.5,water,9206.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d83,0.0139,0.0073,0.0084,0.004,0.0023,49.8654441,-124.9358715,6844.5,water,9207.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001daa,0.0139,0.0062,0.008,0.003,0.0023,49.86535925,-124.9360178,6845.5,water,9206.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dab,0.0139,0.0062,0.0084,0.0033,0.0023,49.86535438,-124.935879,6845.5,water,9207.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001be3,0.0139,0.0059,0.0095,0.0047,0.0026,49.86635588,-124.9362125,6834.5,water,9204.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001be4,0.0139,0.0081,0.0059,0.0032,0.0026,49.866351,-124.9360737,6834.5,water,9205.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c0d,0.0139,0.0087,0.0093,0.0042,0.0026,49.86626616,-124.93621826171875,6835.5,water,9204.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c0e,0.0139,0.0059,0.0074,0.0036,0.0026,49.86626129,-124.9360812,6835.5,water,9205.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e71,0.0139,0.0085,0.0074,0.0036,0.0026,49.86490092,-124.9357779,6850.5,water,9208.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e72,0.0139,0.0041,0.0084,0.0037,0.0026,49.86489605,-124.9356391,6850.5,water,9209.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e23,0.0139,0.0056,0.0093,0.0029,0.0028,49.86508036,-124.9357628,6848.5,water,9208.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e24,0.0139,0.0046,0.0084,0.0037,0.0028,49.86507548,-124.9356241,6848.5,water,9209.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e4a,0.0139,0.0087,0.0091,0.003,0.0028,49.86499064,-124.9357704,6849.5,water,9208.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e4b,0.0139,0.0049,0.0077,0.0044,0.0028,49.86498577,-124.9356316,6849.5,water,9209.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001be2,0.0139,0.0073,0.0084,0.0037,0.0029,49.86636075,-124.9363513,6834.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c0c,0.0139,0.0061,0.0085,0.0041,0.0029,49.86627103,-124.9363588,6835.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dd0,0.0139,0.0081,0.0093,0.0025,0.0029,49.86527928,-124.936303,6846.5,water,9204.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dd1,0.0139,0.0104,0.0085,0.0026,0.0029,49.86527441,-124.9361642,6846.5,water,9205.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001df8,0.0139,0.0071,0.01,0.0027,0.0029,49.86518957,-124.9363105,6847.5,water,9204.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001df9,0.0139,0.0073,0.0072,0.0027,0.0029,49.86518469,-124.9361717,6847.5,water,9205.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001974,0.0139,0.0094,0.0093,0.0037,0.003,49.86762165,-124.9363845,6820.5,water,9202.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001975,0.0139,0.0066,0.0078,0.0033,0.003,49.86761678,-124.9362457,6820.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019a3,0.0139,0.0101,0.008,0.0026,0.003,49.86753193,-124.9363921,6821.5,water,9202.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019a4,0.0139,0.008,0.0067,0.0051,0.003,49.86752706,-124.9362533,6821.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b36,0.0139,0.0071,0.009,0.0027,0.003,49.86671962,-124.9363211,6830.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b61,0.0139,0.0061,0.0082,0.0027,0.003,49.8666299,-124.9363287,6831.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e1e,0.0139,0.0107,0.008,0.0036,0.0034,49.86510472,-124.9364568,6848.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e45,0.0139,0.0076,0.008,0.0033,0.0034,49.86501501,-124.9364644,6849.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ade,0.0139,0.0061,0.0067,0.003,0.0045,49.86689905,-124.936306,6828.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b0a,0.0139,0.0076,0.0059,0.0018,0.0045,49.86680933,-124.9363136,6829.5,water,9203.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e1a,0.014,0.0182,0.029,0.012,0.0084,49.67030384,-124.9392872,9014.5,substrate,9300.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e1b,0.014,0.0171,0.0283,0.0084,0.0084,49.67029898,-124.9391489,9014.5,substrate,9301.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e40,0.014,0.0206,0.0276,0.0102,0.0084,49.67021412,-124.9392946,9015.5,substrate,9300.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e41,0.014,0.0196,0.032,0.0093,0.0084,49.67020926,-124.9391564,9015.5,substrate,9301.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aed,0.014,0.0097,0.0061,0.0042,9.0E-4,49.86682593,-124.9342241,6828.5,water,9218.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aee,0.014,0.0114,0.0067,0.0026,9.0E-4,49.86682106,-124.9340853,6828.5,water,9219.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b19,0.014,0.009,0.0074,0.0026,9.0E-4,49.86673622,-124.9342316,6829.5,water,9218.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b1a,0.014,0.0071,0.0074,0.004,9.0E-4,49.86673134,-124.9340928,6829.5,water,9219.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bef,0.014,0.0025,0.009,0.0051,0.0013,49.86629739,-124.9345469,6834.5,water,9216.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bf0,0.014,0.0066,0.0088,0.004,0.0013,49.86629251,-124.9344081,6834.5,water,9217.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c19,0.014,0.0064,0.008,0.0037,0.0013,49.86620767,-124.9345544,6835.5,water,9216.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c1a,0.014,0.0071,0.0059,0.0029,0.0013,49.8662028,-124.9344156,6835.5,water,9217.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019a0,0.014,0.0076,0.0074,0.0023,0.0018,49.86740707,-124.9302773,6820.5,water,9246.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019a1,0.014,0.0102,0.0095,0.003,0.0018,49.86740219,-124.9301385,6820.5,water,9247.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019cf,0.014,0.0034,0.0098,0.0035,0.0018,49.86731736,-124.9302848,6821.5,water,9246.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019d0,0.014,0.0099,0.009,0.0046,0.0018,49.86731248,-124.930146,6821.5,water,9247.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000191a,0.014,0.0045,0.0089,0.0036,0.0019,49.86778159,-124.9358142,6818.5,water,9206.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000191b,0.014,0.0097,0.0077,0.0048,0.0019,49.86777672,-124.9356754,6818.5,water,9207.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001949,0.014,0.0056,0.0085,0.0016,0.0019,49.86769187,-124.9358218,6819.5,water,9206.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000194a,0.014,0.008,0.008,0.0036,0.0019,49.8676872253418,-124.935683,6819.5,water,9207.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001912,0.014,0.0068,0.0075,0.0024,0.0021,49.86767622,-124.9302546,6817.5,water,9246.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001913,0.014,0.009,0.0072,0.003,0.0021,49.86767134,-124.9301158,6817.5,water,9247.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019a2,0.014,0.0094,0.0072,0.0029,0.0021,49.86739731,-124.9299997,6820.5,water,9248.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019d1,0.014,0.0088,0.0067,0.0023,0.0021,49.8673076,-124.9300072,6821.5,water,9248.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a97,0.014,0.0095,0.008,0.0041,0.0021,49.86699561,-124.9339314,6826.5,water,9220.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a98,0.014,0.0088,0.0118,0.0047,0.0021,49.86699074,-124.9337926,6826.5,water,9221.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac3,0.014,0.0069,0.0078,0.0037,0.0021,49.8669059,-124.9339389,6827.5,water,9220.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac4,0.014,0.0127,0.0062,0.0037,0.0021,49.86690102,-124.9338001,6827.5,water,9221.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001afb,0.014,0.0068,0.0082,0.0059,0.0021,49.86675766,-124.9322809,6828.5,water,9232.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001afc,0.014,0.0085,0.0072,0.0038,0.0021,49.86675278,-124.9321421,6828.5,water,9233.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b27,0.014,0.005,0.0104,0.0034,0.0021,49.86666794,-124.9322884,6829.5,water,9232.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b28,0.014,0.0088,0.0077,0.004,0.0021,49.86666306,-124.9321496,6829.5,water,9233.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a95,0.014,0.0078,0.008,0.0033,0.0022,49.86700536,-124.934209,6826.5,water,9218.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a96,0.014,0.0094,0.0078,0.0049,0.0022,49.86700049,-124.9340702,6826.5,water,9219.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac1,0.014,0.0061,0.0072,0.0052,0.0022,49.86691565,-124.9342165,6827.5,water,9218.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac2,0.014,0.0087,0.0066,0.0038,0.0022,49.86691077,-124.9340777,6827.5,water,9219.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aef,0.014,0.0062,0.0078,0.0038,0.0022,49.86681618,-124.9339465,6828.5,water,9220.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af0,0.014,0.012,0.0053,0.0029,0.0022,49.8668113,-124.9338077,6828.5,water,9221.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b1b,0.014,0.0078,0.01,0.0036,0.0022,49.86672646,-124.933954,6829.5,water,9220.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b1c,0.014,0.0076,0.0093,0.0023,0.0022,49.86672159,-124.9338152,6829.5,water,9221.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a9f,0.014,0.0083,0.007,0.0037,0.0024,49.8669566,-124.932821,6826.5,water,9228.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa0,0.014,0.0075,0.0064,0.003,0.0024,49.86695172,-124.9326822,6826.5,water,9229.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001acb,0.014,0.0085,0.0078,0.0047,0.0024,49.86686688,-124.9328285,6827.5,water,9228.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001acc,0.014,0.0076,0.009,0.003,0.0024,49.86686201,-124.9326897,6827.5,water,9229.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b45,0.014,0.0073,0.007,0.003,0.0024,49.8666465,-124.9342391,6830.5,water,9218.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b46,0.014,0.0064,0.008,0.0031,0.0024,49.86664162,-124.9341003,6830.5,water,9219.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b70,0.014,0.0061,0.007,0.0048,0.0024,49.86655678,-124.9342467,6831.5,water,9218.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b71,0.014,0.0109,0.0097,0.0047,0.0024,49.86655191,-124.9341079,6831.5,water,9219.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b47,0.014,0.0081,0.0084,0.0048,0.0025,49.86663675,-124.9339615,6830.5,water,9220.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b48,0.014,0.0083,0.0087,0.003,0.0025,49.86663187,-124.9338227,6830.5,water,9221.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b4b,0.014,0.0071,0.008,0.0034,0.0025,49.86661724,-124.9334063,6830.5,water,9224.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b4c,0.014,0.0061,0.0082,0.0042,0.0025,49.86661237,-124.9332675,6830.5,water,9225.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b72,0.014,0.0106,0.0082,0.0044,0.0025,49.86654703,-124.9339691,6831.5,water,9220.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b73,0.014,0.0061,0.0091,0.003,0.0025,49.86654216,-124.9338303,6831.5,water,9221.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b76,0.014,0.009,0.0082,0.0036,0.0025,49.86652753,-124.9334139,6831.5,water,9224.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b77,0.014,0.0075,0.0093,0.0038,0.0025,49.86652265,-124.9332751,6831.5,water,9225.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b99,0.014,0.0104,0.0077,0.0044,0.0025,49.86647682,-124.9345318,6832.5,water,9216.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b9a,0.014,0.0076,0.0053,0.0048,0.0025,49.86647194,-124.934393,6832.5,water,9217.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bc4,0.014,0.0081,0.0069,0.0051,0.0025,49.8663871,-124.9345394,6833.5,water,9216.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bc5,0.014,0.0083,0.008,0.0025,0.0025,49.86638223,-124.9344006,6833.5,water,9217.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b43,0.014,0.0094,0.0072,0.0037,0.0027,49.86665625,-124.9345167,6830.5,water,9216.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b44,0.014,0.0056,0.0074,0.0038,0.0027,49.86665138,-124.9343779,6830.5,water,9217.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b4d,0.014,0.0068,0.0075,0.003,0.0027,49.86660749,-124.9331287,6830.5,water,9226.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b4e,0.014,0.0071,0.0077,0.003,0.0027,49.86660261,-124.9329899,6830.5,water,9227.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b6e,0.014,0.0087,0.0098,0.0037,0.0027,49.86656654,-124.9345243,6831.5,water,9216.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b6f,0.014,0.0034,0.0054,0.0049,0.0027,49.86656166,-124.9343855,6831.5,water,9217.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b78,0.014,0.0073,0.0085,0.0029,0.0027,49.86651777,-124.9331363,6831.5,water,9226.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b79,0.014,0.0057,0.009,0.0037,0.0027,49.8665129,-124.9329975,6831.5,water,9227.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001942,0.014,0.0087,0.0078,0.0049,0.0028,49.86758651,-124.9302622,6818.5,water,9246.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001943,0.014,0.0064,0.0067,0.0037,0.0028,49.86758163,-124.9301234,6818.5,water,9247.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001971,0.014,0.0064,0.0078,0.0037,0.0028,49.86749679,-124.9302697,6819.5,water,9246.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
